occupation_code,occupation_label,occupation_category,occupation_active,itpi_eligibility,itpi_question_set,itpi_hazard_class,itpi_min_excess,itpi_min_premium,itpi_default_limit_pi,itpi_default_ri_pi,itpi_default_limit_ppl,itpi_endorsements,itpi_wording,ah_eligibility,ah_question_set,ah_hazard_class,ah_min_excess,ah_min_premium,ah_default_limit,ah_endorsements,ah_wording,gp_eligibility,gp_question_set,gp_hazard_class,gp_min_excess,gp_min_premium,gp_default_limit,gp_endorsements,gp_wording
22230180,Partition Prefabricated Aluminium Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22230210,Railing Aluminium Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22230215,Roller Shutter Aluminium Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22230220,Shop Front Aluminium Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22230225,Shower Screen Aluminium Framed Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22230230,Skylight Aluminium Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22230235,Window Frame Or Sash Aluminium Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22230240,Window Screen Aluminium Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22230245,Window Aluminium Framed Manufacturing - Complete With Glass,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22240005,Guttering Metal Manufacturing (Except Aluminium),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22240010,Roofing Component Metal Manufacturing (Except Aluminium),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22240020,Sheet Metal Downpipe Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290005,Architectural Metal Product Manufacturing (Except Aluminium),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290010,Balcony Metal Manufacturing (Except Aluminium),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290015,Balustrade Metal Manufacturing (Except Aluminium),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290020,Curtain Wall Metal Manufacturing (Except Aluminium),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290025,Door Or Door Frame Metal Manufacturing (Except Aluminium),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290030,Door Fire Resistant Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290035,Fascia Metal Manufacturing (Except Aluminium),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290040,Fire Escape Prefabricated Metal Manufacturing (Except Aluminium),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290050,Fly Screen Door Metal Manufacturing (Except Aluminium),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290055,Garage Door Metal Manufacturing (Except Aluminium),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290060,Gate Metal Manufacturing (Except Aluminium Or Wire),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290065,Handrail Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290070,Laser Cutting Of Client Supplied Materials - Metal,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290111,Ladder Manufacturing - Metal,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290115,Metal Railing Manufacturing (Except Aluminium),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290120,Metal Roller Shutters Manufacturing (Except Aluminium),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290130,Metal Shop Front Manufacturing (Except Aluminium),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290135,Metal Shutters Manufacturing (Except Aluminium),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290140,Metal Skylight Manufacturing (Except Aluminium),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290145,Metal Window Frames Or Sashes Manufacturing (Except Aluminium),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290150,Metal Window Screens Manufacturing (Except Aluminium),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290155,Ornamental Architectural Metalwork Manufacturing (Except Aluminium),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290160,Partition Prefabricated Metal Manufacturing (Except Aluminium),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290165,Prefabricated Glass Houses Manufacturing - Frame Of Other Than Steel Or Aluminium,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290175,Prefabricated Metal Partition Manufacturing (Except Aluminium),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290180,Prefabricated Metal Stairs Or Staircases Manufacturing (Except Aluminium),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290195,Security Door Manufacturing - Metal,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22290220,Steel Fence And Railings Manufacturing And Erection,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22310010,Boiler Manufacturing (Except Wash Boilers Or Hot Water Systems),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22310035,Gas Cylinder Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22310045,Metal Freight Container Manufacturing (Except Stock Crates),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22310050,Metal Plate Storage Tank Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22310060,Metal Vat Manufacturing (Except Vats Or Storage Tanks Of Sheet Metal),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22310070,Prefabricated Metal Reservoir Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22310075,Prefabricated Metal Silo Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22310090,Silo Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22310095,Steam Generating Boiler Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22310100,Steam Superheater Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22390005,Aerosol Container Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22390015,Can Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22390020,Collapsible Metal Tube Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22390025,Drum Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22390035,Garbage Can Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22390040,Letter Box Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22390045,Metal Barrel Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22390050,Metal Bucket Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22390060,Metal Canister Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22390065,Metal Cask Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22390070,Metal Container Manufacturing (Except Boilers Tanks And Other Heavy Gauge Metal Containers),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22390085,Metal Keg Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22390090,Metal Milk Or Cream Cans Manufacturing (Except Packers Cans),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22390095,Metal Packers Cans Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22390100,Metal Tool Box Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22390105,Metal Vacuum Flask Cover Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22390120,Vacuum Bottle And Jug Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400010,Bottle Closure Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400015,Chute Sheet Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400020,Coppersmithing (Except Boiler Making),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400025,Cornice Sheet Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400030,Crown Seal Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400035,Duct Work Air Conditioning Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400040,Duct Sheet Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400045,Eyelet Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400050,Funnel Sheet Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400055,Holloware Pressed Or Spun Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400060,Hopper Sheet Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400065,Iron Or Steel Sanitary Ware Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400095,Metal Stampings Manufacturing (Except Minting And Pressing Of Coins Medals And Badges),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400100,Motor Vehicle Number Plate Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400110,Pressed Metal Bath Tub Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400145,Sheet Metal Conduit Tubing Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400160,Sheet Metal Funnel Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400175,Sheet Metal Machine Guard Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400185,Sheet Metal Products Manufacturing (Except Containers),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400205,Sheet Metal Tiles Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400215,Sheet Metal Ventilator Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400225,Stainless Steel Pressed Hollow Ware Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400235,Stove Pipe Sheet Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22400240,Tag Sheet Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910005,Barbed Wire Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910010,Bicycle Spokes Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910015,Braided Ferrous Wire Cable Or Strip Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910020,Chain Manufacturing (Except Forged Cast Or Sprocket Chain),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910035,Fence Dropper Wire Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910045,Fencing Wire Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910056,Furniture Spring Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910060,Gate Wire Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910065,Guard Wire Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910070,Hook Wire Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910075,Household Articles Wire Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910090,Motor Vehicle Spring Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910100,Nail Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910105,Pin Manufacturing (Except Metallic Dowel Pins),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910115,Round Wire Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910120,Safety Pin Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910125,Screening Wire Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910130,Shopping Trolley Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910135,Skewer Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910140,Sling Wire Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910145,Spike Wire Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910150,Spring Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910165,Steel Wire Safety Screens Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910185,Welded Link Chain Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910241,Wire Products Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910250,Wire Mesh Manufacturing (Except Reinforcing Mesh),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910255,Wire Netting Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22910295,Woven Wire Product Manufacturing (Except Mattress Supports),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22920005,Dowel Pin Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22920010,Expansion Bolt Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22920020,Masonry Anchor Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22920040,Metal Machine Screws Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22920045,Metal Masonry Anchor Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22920050,Metal Rivet Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22920055,Metal Screws Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22920060,Metal Set Screws Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22920065,Metal Turnbuckle Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22920070,Metal Washers Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22920080,Nut Or Bolt Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930010,Anodising,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930015,Boron Nitride Coating Of Machine Tool Parts,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930020,Brass Finishing Or Plating,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930025,Cadmium Plating,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930030,Chromium Plating,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930035,Copper Plating,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930040,Electroplating,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930050,Enamelling Of Metal,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930055,Engraving On Metal (Except Process Or Photographic),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930060,Galvanising,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930070,Gold Plating,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930075,Heat Treating Metal Or Metal Products,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930080,Lead Coating,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930090,Metal Coating,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930100,Metal Polishing Or Finishing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930105,Metal Product Preparation Service - Prior To Coating),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930110,Nickel Plating,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930115,Oxidizing Metal,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930120,Painting Of Manufactured Metal Products,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930130,Plastic Coating Of Metal,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930140,Powder Coating Of Metallic Products,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930145,Rustproofing Metal,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930150,Sand Blasting Of Metal - Except Construction Related,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930155,Sherardizing Metal,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930160,Silver Plating,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930165,Vitreous Enamelling,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930170,Wire Products Plastic Coating,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22930175,Zinc Plating,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990005,Airgun Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990020,Aluminium Masts Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990025,Ammunition Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990030,Awning Or Blind Metal Manufacturing - Including Aluminium,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990040,Bathroom Or Toilet Fittings Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990050,Bevel Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990060,Blow Torch Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990070,Bottle Or Can Opener Manufacturing (Except Power Operated),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990080,Button Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990081,"Button, Buckle, Hook And Eye Manufacturing",22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990110,Cast Iron Bath Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990130,Clothes Hoist Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990135,Coupling Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990140,Cutlery Manufacturing (Except Of Solid Silver Or Gold),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990145,Door Handle Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990150,Drill Manufacturing - Handtool (Except Pneumatic Or Power Operated Or Twist Drills),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990155,Drilling Bit Manufacturing (Except Twist Drills),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990160,Engravers Hand Tools Manufacturing (Except Pneumatic Or Power Operated),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990161,Fabricated Metal Products N.e.c.,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990175,Fire Sprinkler Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990180,Firearm Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990185,Fittings Steam Gas Or Water Manufacturing - Non-ferrous Metal,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990190,Flexible Metal Tubing Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990195,Garden Tool Manufacturing (Except Power Operated),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990200,Grease Gun Manufacturing (Except Pneumatic Or Power Operated),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990215,Hand Held Grinding Tools Manufacturing (Except Pneumatic Or Power Operated),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990240,Hand Tool Manufacturing (Except Of Wood Pneumatic Or Power Operated),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990245,Handbag Frame Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990270,Jewellers Hand Tools Manufacturing (Except Pneumatic Or Power Operated),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990280,Key Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990285,Knife Blank Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990290,Knife Hand Held Manufacturing (Except Power Operated),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990295,Lamps Or Lamp Parts Manufacturing (Except Electric),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990300,Livestock Yarding Equipment Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990305,Lock Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990310,Machine Knife Or Blades Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990320,Mattress Support Woven Wire Link Mesh Or Wire Spring Manufacturing (Except Upholstered),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990325,Metal Aquariums Or Aquarium Stands Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990335,Metal Bathroom Or Toilet Fittings Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990365,Metal Display Model Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990375,Metal Door Or Window Fittings Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990380,Metal Flash Light Case Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990395,Metal Hardware Manufacturing (Except Sheet Metal),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990400,Metal Ice Box Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990426,Light Fittings And Lamps - Non Electrical Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990460,Metal Tap Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990480,Metal Wash Troughs Or Basins Manufacturing (Except Sheet Metal),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990490,Metalworking Hand Tools Manufacturing (Except Pneumatic Or Power Operated),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990500,Non-ferrous Metal Pipe Fittings Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990515,Non-ferrous Metal Tube Fittings Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990525,Ordnance Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990535,Pipe Coil Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990565,Porcelain Enamelled Cast Iron Sink Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990575,Prefabricated Metal Chimney Stack Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990580,Razor Or Razor Blade Manufacturing (Except Power Operated),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990590,Safe Deposit Boxes Or Chests Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990595,Safe Or Vault Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990605,Scissor Manufacturing (Except Electric),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990610,Screwdriver Manufacturing - Including Bits Or Blades (Except Pneumatic Or Power Operated),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990635,Silver Or Gold Plated Cutlery Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990645,Soldering Iron Manufacturing (Except Power Operated),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990670,Sprocket Chain Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990675,Steel Wool Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990680,Stonecutters Hand Tools Manufacturing (Except Pneumatic Or Power Operated),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990690,Tackle Block Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990705,Turnstile Metal Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990710,Valve Or Valve Parts Steam Gas Or Water Manufacturing - Non-ferrous Metal),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990720,Vice Bench Manufacturing,22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990740,Welding Services - Metal (Except Construction Projects),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
22990745,Woodworking Hand Tools Manufacturing (Except Of Wood Pneumatic Or Power Operated),22,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
23110020,Motor Car Manufacturing,23,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
23110035,Motor Vehicle Engine Manufacturing (Except Motor Cycle Engines),23,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
23110040,Motor Vehicle Manufacturing (Except Or Motor Cycles Or Scooters Or Off-highway Mining Or Construction Trucks),23,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
23120005,Ambulance Conversion,23,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
23120015,Boat Trailer Manufacturing,23,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
23120020,Bus Body Assembling On Supplied Motor And Chassis,23,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
23120040,Campervan And Camper Trailer Manufacturing,23,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
23120055,Caravan Manufacturing,23,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
23120060,Crash Tender Bodies Manufacturing,23,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
23120065,Fire Tender Bodies Manufacturing,23,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
23120075,Firetruck Converting,23,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
23120080,Horse Float Manufacturing,23,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
23120085,Motor Vehicle Body Assembling On Chassis Not Owned By The Same Unit,23,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
23120095,Motor Vehicle Body Manufacturing - Including Custom Built (Except For Transit Concrete Mixers Or Off-highway Trucks,23,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
23120100,Motor Vehicle Converting,23,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
23120115,Stock Crate Manufacturing,23,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
